TestName,TestType,TestStage,TestTime,TestHumidity,DayTemperature,NightTemperature,TestLight,Nitrogen,Phosphorus,Potassium
Potato,Loamy,Maturation,22,67,28,16,8,54,153,288
Potato,Loamy,Maturation,20,68,27,15,10,67,147,174
Potato,Loamy,Maturation,20,62,27,14,10,111,138,175
Potato,Loamy,Maturation,25,69,25,13,10,58,159,136
Potato,Loamy,Maturation,25,62,23,16,9,74,101,243
Potato,Loamy,Maturation,21,67,22,17,10,77,102,131
Potato,Loamy,Maturation,20,63,22,15,9,85,146,194
Potato,Loamy,Maturation,25,62,22,13,8,83,165,255
Potato,Loamy,Maturation,24,67,21,13,9,114,150,231
Potato,Loamy,Maturation,21,61,27,17,8,90,127,202
Potato,Loamy,Maturation,23,65,27,13,9,66,136,180
Potato,Loamy,Maturation,22,60,23,12,10,107,120,192
Potato,Loamy,Maturation,23,66,27,17,10,100,127,121
Potato,Loamy,Maturation,22,67,21,12,8,101,100,157
Potato,Loamy,Maturation,23,68,22,14,8,84,103,178
Potato,Loamy,Maturation,25,69,25,13,8,90,149,304
Potato,Loamy,Maturation,23,62,18,14,9,82,127,251
Potato,Loamy,Maturation,22,68,24,15,10,73,159,220
Potato,Loamy,Maturation,24,61,16,16,8,101,99,294
Potato,Loamy,Maturation,21,65,24,17,10,124,149,251
Potato,Loamy,Maturation,24,61,20,19,9,85,141,298
Potato,Loamy,Maturation,21,65,22,14,9,79,126,210
Potato,Loamy,Maturation,24,70,21,17,8,101,144,256
Potato,Loamy,Maturation,25,70,27,17,9,82,150,252
Potato,Loamy,Maturation,25,68,23,14,8,110,165,139
Potato,Loamy,Maturation,22,61,21,15,8,87,107,247
Potato,Loamy,Maturation,25,70,26,16,9,109,127,271
Potato,Loamy,Maturation,21,63,24,14,8,101,108,230
Potato,Loamy,Maturation,24,65,21,16,10,85,129,273
Potato,Loamy,Maturation,25,60,19,17,8,125,130,179
Potato,Loamy,Maturation,23,61,25,14,8,117,99,283
Potato,Loamy,Maturation,21,71,26,14,10,82,140,216
Potato,Loamy,Maturation,24,66,24,14,10,76,157,272
Potato,Loamy,Maturation,22,63,24,13,9,83,119,146
Potato,Loamy,Maturation,24,62,23,12,10,93,170,220
Potato,Loamy,Maturation,21,63,20,18,10,123,149,162
Potato,Loamy,Maturation,21,65,26,19,8,117,108,131
Potato,Loamy,Maturation,20,67,26,14,8,102,137,221
Potato,Loamy,Maturation,20,66,22,15,10,79,137,303
Potato,Loamy,Maturation,22,69,27,15,10,102,164,157
Potato,Loamy,Maturation,25,62,26,17,9,92,157,239
Potato,Loamy,Maturation,24,63,25,18,9,79,116,210
Potato,Loamy,Maturation,23,65,25,12,9,123,120,247
Potato,Loamy,Maturation,24,67,18,12,10,89,169,159
Potato,Loamy,Maturation,24,65,21,16,9,78,169,173
Potato,Loamy,Maturation,23,66,23,13,9,89,117,269
Potato,Loamy,Maturation,22,62,22,13,10,96,144,262
Potato,Loamy,Maturation,24,70,26,15,9,97,146,141
Potato,Loamy,Maturation,20,64,27,17,10,82,148,170
Potato,Loamy,Maturation,22,62,21,16,8,125,100,129
Potato,Loamy,Maturation,21,60,21,14,10,97,114,286
Potato,Loamy,Maturation,24,64,25,15,9,72,151,258
Potato,Loamy,Maturation,24,62,27,18,9,72,150,283
Potato,Loamy,Maturation,22,60,24,14,8,115,121,236
Potato,Loamy,Maturation,24,66,18,13,8,62,100,179
Potato,Loamy,Maturation,25,70,27,14,9,55,148,288
Potato,Loamy,Maturation,22,64,24,17,10,125,135,265
Potato,Loamy,Maturation,20,62,25,16,10,106,140,236
Potato,Loamy,Maturation,25,70,23,16,8,81,129,189
Potato,Loamy,Maturation,20,64,25,13,8,65,113,141
Potato,Loamy,Maturation,20,62,26,15,10,79,146,218
Potato,Loamy,Maturation,25,61,26,16,8,66,119,121
Potato,Loamy,Maturation,20,61,21,14,8,116,148,260
Potato,Loamy,Maturation,24,61,23,13,8,77,126,257
Potato,Loamy,Maturation,25,65,21,12,10,115,130,169
Potato,Loamy,Maturation,20,69,23,16,9,96,170,234
Potato,Loamy,Maturation,25,65,27,17,10,108,140,133
Potato,Loamy,Maturation,23,69,24,16,8,76,155,225
Potato,Loamy,Maturation,23,70,24,15,10,52,99,238
Potato,Loamy,Maturation,23,69,27,14,8,115,109,298
Potato,Loamy,Maturation,25,68,18,13,8,81,161,285
Potato,Loamy,Maturation,24,61,20,16,8,97,131,231
Potato,Loamy,Maturation,22,69,27,11,10,71,152,255
Potato,Loamy,Maturation,22,66,19,16,9,59,154,232
Potato,Loamy,Maturation,22,65,23,16,8,114,123,299
Potato,Loamy,Maturation,25,66,24,14,9,63,159,249
Potato,Loamy,Maturation,21,62,25,12,10,105,170,213
Potato,Loamy,Maturation,25,61,25,13,8,54,103,193
Potato,Loamy,Maturation,20,65,18,14,10,99,116,179
Potato,Loamy,Maturation,21,68,20,12,9,63,169,302
Potato,Loamy,Maturation,23,62,20,13,8,90,145,229
Potato,Loamy,Maturation,21,69,23,17,10,125,145,236
Potato,Loamy,Maturation,21,60,18,18,10,69,139,190
Potato,Loamy,Maturation,24,62,24,17,8,107,161,230
Potato,Loamy,Maturation,25,66,22,15,9,104,97,197
Potato,Loamy,Maturation,23,62,27,18,10,70,111,139
Potato,Loamy,Maturation,25,64,23,13,10,120,158,149
Potato,Loamy,Maturation,22,67,20,17,10,130,102,186
Potato,Loamy,Maturation,24,70,24,13,8,110,155,118
Potato,Loamy,Maturation,25,66,18,15,8,85,119,172
Potato,Loamy,Maturation,25,63,24,16,10,87,149,276
Potato,Loamy,Maturation,23,60,18,17,8,58,132,264
Potato,Loamy,Maturation,23,64,27,17,9,118,134,295
Potato,Loamy,Maturation,22,60,19,13,10,60,125,275
Potato,Loamy,Maturation,20,69,25,13,10,65,109,138
Potato,Loamy,Maturation,21,67,21,12,9,111,167,223
Potato,Loamy,Maturation,24,60,21,16,8,58,148,264
Potato,Loamy,Maturation,23,66,18,17,8,123,168,164
Potato,Loamy,Maturation,20,60,22,13,8,54,154,229
Potato,Loamy,Maturation,20,67,20,15,8,65,110,205
Potato,Loamy,Maturation,25,64,20,15,9,55,122,236
Potato,Loamy,Maturation,25,68,22,12,10,67,153,154
Potato,Loamy,Maturation,23,70,26,14,8,91,105,224
Potato,Loamy,Maturation,20,66,21,14,10,124,114,162
Potato,Loamy,Maturation,21,64,25,15,9,76,128,270
Potato,Loamy,Maturation,22,67,19,14,9,91,129,233
Potato,Loamy,Maturation,24,69,26,10,8,95,103,150
Potato,Loamy,Maturation,20,65,19,17,9,108,136,264
Potato,Loamy,Maturation,21,61,25,13,9,54,131,305
Potato,Loamy,Maturation,22,69,25,14,8,100,166,193
Potato,Loamy,Maturation,25,66,22,14,10,121,164,200
Potato,Loamy,Maturation,20,63,20,17,8,81,102,216
Potato,Loamy,Maturation,25,61,26,13,10,120,101,213
Potato,Loamy,Maturation,21,67,24,12,10,96,150,167
Potato,Loamy,Maturation,22,66,25,17,8,90,143,151
Potato,Loamy,Maturation,25,60,18,17,8,86,154,245
Potato,Loamy,Maturation,23,60,20,18,9,88,133,275
Potato,Loamy,Maturation,21,68,25,12,8,102,138,183
Potato,Loamy,Maturation,22,68,20,14,9,61,112,159
Potato,Loamy,Maturation,21,65,18,13,10,57,147,225
Potato,Loamy,Maturation,24,71,20,15,8,97,127,241
Potato,Loamy,Maturation,25,67,20,12,10,75,160,132
Potato,Loamy,Maturation,21,65,23,16,8,73,99,137
Potato,Loamy,Maturation,23,69,22,18,8,115,166,125
Potato,Loamy,Maturation,25,67,20,13,8,121,166,239
Potato,Loamy,Maturation,21,64,20,16,10,118,101,270
Potato,Loamy,Maturation,22,69,18,12,10,115,119,156
Potato,Loamy,Maturation,22,63,24,13,8,69,109,272
Potato,Loamy,Maturation,23,60,18,12,10,82,142,151
Potato,Loamy,Maturation,22,63,20,13,10,39,154,221
Potato,Loamy,Maturation,23,64,21,13,10,105,103,283
Potato,Loamy,Maturation,20,69,24,14,8,92,127,261
Potato,Loamy,Maturation,20,62,26,14,10,92,149,274
Potato,Loamy,Maturation,20,67,22,13,9,100,105,126
Potato,Loamy,Maturation,20,70,19,14,10,105,168,172
Potato,Loamy,Maturation,24,70,25,18,9,59,125,238
Potato,Loamy,Maturation,24,63,20,15,8,112,146,225
Potato,Loamy,Maturation,23,63,16,17,8,105,116,177
Potato,Loamy,Maturation,23,64,27,12,10,112,161,142
Potato,Loamy,Maturation,20,60,22,15,10,99,97,255
Potato,Loamy,Maturation,23,71,20,18,8,87,142,147
Potato,Loamy,Maturation,23,67,25,13,9,121,124,279
Potato,Loamy,Maturation,23,62,19,12,10,112,136,255
Potato,Loamy,Maturation,21,70,19,12,8,123,134,247
Potato,Loamy,Maturation,20,61,18,13,8,63,163,282
Potato,Loamy,Maturation,23,67,25,12,10,89,129,300
Potato,Loamy,Maturation,22,64,26,14,8,114,138,254
Potato,Loamy,Maturation,25,64,22,12,8,83,154,287
Potato,Loamy,Maturation,20,69,26,13,10,121,125,147
Potato,Loamy,Maturation,21,61,25,13,10,52,142,223
Potato,Loamy,Maturation,21,60,21,16,10,120,108,139
Potato,Loamy,Maturation,22,61,19,17,9,98,137,304
Potato,Loamy,Maturation,24,67,26,18,9,58,102,177
Potato,Loamy,Maturation,25,65,18,12,9,69,157,189
Potato,Loamy,Maturation,23,63,23,18,10,52,153,287
Potato,Loamy,Maturation,22,66,22,14,9,49,129,188
Potato,Loamy,Maturation,22,60,20,17,9,92,162,124
Potato,Loamy,Maturation,24,69,23,13,10,75,130,297
Potato,Loamy,Maturation,20,66,27,16,10,85,166,205
Potato,Loamy,Maturation,24,67,20,17,9,93,154,148
Potato,Loamy,Maturation,25,65,23,13,10,110,157,271
Potato,Loamy,Maturation,23,64,27,17,8,74,96,190
Potato,Loamy,Maturation,25,64,27,17,9,101,119,250
Potato,Loamy,Maturation,25,67,27,15,8,125,132,306
Potato,Loamy,Maturation,21,62,20,12,8,52,170,153
Potato,Loamy,Maturation,23,70,25,14,8,122,170,163
Potato,Loamy,Maturation,23,67,24,17,9,90,117,121
Potato,Loamy,Maturation,25,67,19,18,10,105,129,211
Potato,Loamy,Maturation,24,69,22,18,10,112,168,251
Potato,Loamy,Maturation,21,66,18,13,10,114,112,263
Potato,Loamy,Maturation,22,65,25,14,8,66,125,205
Potato,Loamy,Maturation,22,60,26,14,10,115,118,163
Potato,Loamy,Maturation,22,60,22,14,9,120,80,216
Potato,Loamy,Maturation,22,67,20,16,8,71,100,299
Potato,Loamy,Maturation,21,62,20,12,8,120,104,292
Potato,Loamy,Maturation,21,68,20,17,10,78,151,160
Potato,Loamy,Maturation,20,66,24,15,8,107,114,188
Potato,Loamy,Maturation,21,60,24,13,8,98,167,293
Potato,Loamy,Maturation,24,67,27,14,9,58,156,164
Potato,Loamy,Maturation,24,63,26,14,9,65,136,293
Potato,Loamy,Maturation,24,69,20,15,8,64,134,175
Potato,Loamy,Maturation,24,68,24,18,8,100,140,195
Potato,Loamy,Maturation,23,61,25,18,8,74,143,278
Potato,Loamy,Maturation,23,62,23,17,10,104,151,269
Potato,Loamy,Maturation,22,66,21,12,8,69,116,195
Potato,Loamy,Maturation,25,65,21,15,8,97,169,291
Potato,Loamy,Maturation,23,63,23,12,8,83,135,160
Potato,Loamy,Maturation,20,62,25,12,9,92,126,280
Potato,Loamy,Maturation,24,67,22,14,8,74,96,232
Potato,Loamy,Maturation,24,64,25,15,10,123,123,271
Potato,Loamy,Maturation,20,64,18,13,8,85,124,252
Potato,Loamy,Maturation,25,70,26,17,9,51,120,105
Potato,Loamy,Maturation,25,63,22,15,10,85,143,122
Potato,Loamy,Maturation,20,61,21,16,9,113,115,287
Potato,Loamy,Harvest,4,65,26,12,8,125,145,148
Potato,Loamy,Harvest,1,65,20,18,8,51,146,214
Potato,Loamy,Harvest,5,65,22,13,8,105,145,195
Potato,Loamy,Harvest,4,65,27,16,8,93,95,272
Potato,Loamy,Harvest,3,65,27,15,8,59,153,257
Potato,Loamy,Harvest,3,65,20,13,10,88,137,283
Potato,Loamy,Harvest,2,65,23,12,8,113,127,259
Potato,Loamy,Harvest,5,65,20,13,10,109,161,180
Potato,Loamy,Harvest,2,65,20,14,10,53,119,231
Potato,Loamy,Harvest,2,65,23,18,8,72,115,295
Potato,Loamy,Harvest,1,65,20,14,10,111,126,212
Potato,Loamy,Harvest,1,65,22,16,10,78,149,215
Potato,Loamy,Harvest,1,65,24,15,8,55,158,126
Potato,Loamy,Harvest,5,65,22,15,8,72,112,192
Potato,Loamy,Harvest,4,65,25,17,9,70,118,194
Potato,Loamy,Harvest,4,65,27,16,9,92,148,269
Potato,Loamy,Harvest,3,65,24,15,9,97,146,287
Potato,Loamy,Harvest,5,65,20,18,8,102,113,249
Potato,Loamy,Harvest,4,65,23,15,8,110,170,216
Potato,Loamy,Harvest,3,65,23,14,10,90,125,167
Potato,Loamy,Harvest,5,65,25,18,9,95,149,304
Potato,Loamy,Harvest,2,65,24,12,10,68,100,277
Potato,Loamy,Harvest,1,65,26,15,10,55,118,235
Potato,Loamy,Harvest,4,65,18,13,10,62,154,248
Potato,Loamy,Harvest,3,65,26,15,10,55,100,276
Potato,Loamy,Harvest,5,65,18,14,10,102,140,266
Potato,Loamy,Harvest,4,65,18,16,8,109,116,234
Potato,Loamy,Harvest,5,65,20,14,9,69,165,285
Potato,Loamy,Harvest,5,65,22,18,8,80,164,283
Potato,Loamy,Harvest,5,65,21,13,10,111,132,275
Potato,Loamy,Harvest,1,65,21,13,8,118,133,210
Potato,Loamy,Harvest,2,65,21,16,10,85,117,211
Potato,Loamy,Harvest,2,65,21,18,8,90,123,157
Potato,Loamy,Harvest,3,65,24,12,8,119,137,305
Potato,Loamy,Harvest,2,65,19,12,10,113,152,259
Potato,Loamy,Harvest,1,65,21,12,9,58,163,149
Potato,Loamy,Harvest,2,65,24,17,8,76,141,184
Potato,Loamy,Harvest,3,65,23,17,8,43,96,162
Potato,Loamy,Harvest,2,65,19,15,8,52,135,224
Potato,Loamy,Harvest,1,65,24,12,10,63,102,147
Potato,Loamy,Harvest,5,65,23,15,8,99,132,257
Potato,Loamy,Harvest,2,65,21,16,10,107,136,235
Potato,Loamy,Harvest,4,65,23,16,10,63,160,140
Potato,Loamy,Harvest,5,65,23,17,9,79,109,151
Potato,Loamy,Harvest,2,65,25,15,9,78,95,203
Potato,Loamy,Harvest,3,65,18,13,9,101,136,134
Potato,Loamy,Harvest,4,65,23,17,9,73,110,214
Potato,Loamy,Harvest,1,65,21,18,10,91,99,251
Potato,Loamy,Harvest,2,65,26,13,10,110,157,129
Potato,Loamy,Harvest,4,65,27,14,10,80,129,132
Potato,Loamy,Harvest,2,65,27,15,10,62,136,146
Potato,Loamy,Harvest,5,65,27,13,10,119,120,254
Potato,Loamy,Harvest,5,65,26,13,9,121,101,228
Potato,Loamy,Harvest,5,65,26,14,8,101,125,257
Potato,Loamy,Harvest,3,65,23,15,9,81,139,293
Potato,Loamy,Harvest,2,65,22,15,10,82,146,243
Potato,Loamy,Harvest,3,65,19,15,9,50,113,138
Potato,Loamy,Harvest,1,65,20,17,8,104,156,302
Potato,Loamy,Harvest,2,65,22,15,8,102,104,193
Potato,Loamy,Harvest,3,65,25,19,9,75,178,164
Potato,Loamy,Harvest,5,65,25,15,8,101,107,192
Potato,Loamy,Harvest,4,65,20,12,10,100,144,132
Potato,Loamy,Harvest,3,65,26,15,10,70,113,218
Potato,Loamy,Harvest,4,65,27,15,8,47,137,211
Potato,Loamy,Harvest,2,65,25,18,8,105,130,235
Potato,Loamy,Harvest,4,65,25,17,8,117,124,227
Potato,Loamy,Harvest,5,65,20,18,7,53,114,186
Potato,Loamy,Harvest,4,65,27,15,8,86,108,188
Potato,Loamy,Harvest,3,65,23,16,10,94,153,235
Potato,Loamy,Harvest,4,65,23,17,9,67,103,251
Potato,Loamy,Harvest,1,65,22,14,10,83,98,133
Potato,Loamy,Harvest,3,65,18,18,10,104,162,131
Potato,Loamy,Harvest,3,65,19,15,8,93,144,138
Potato,Loamy,Harvest,3,65,18,18,8,75,155,85
Potato,Loamy,Harvest,4,65,21,13,8,103,130,279
Potato,Loamy,Harvest,2,65,27,14,8,103,158,247
Potato,Loamy,Harvest,1,65,18,11,10,86,124,167
Potato,Loamy,Harvest,2,65,23,12,8,116,138,126
Potato,Loamy,Harvest,2,65,27,14,8,88,97,238
Potato,Loamy,Harvest,3,65,27,16,9,58,140,251
Potato,Loamy,Harvest,3,65,25,17,8,93,104,133
Potato,Loamy,Harvest,3,65,24,15,10,91,139,176
Potato,Loamy,Harvest,3,65,27,14,9,70,120,181
Potato,Loamy,Harvest,1,65,21,15,8,93,139,128
Potato,Loamy,Harvest,2,65,23,16,10,92,148,206
Potato,Loamy,Harvest,3,65,25,12,10,77,130,152
Potato,Loamy,Harvest,2,65,19,16,9,125,169,296
Potato,Loamy,Harvest,4,65,23,17,8,79,132,253
Potato,Loamy,Harvest,1,65,27,13,9,111,131,271
Potato,Loamy,Harvest,1,65,26,16,9,59,132,220
Potato,Loamy,Harvest,3,65,18,17,9,109,162,158
Potato,Loamy,Harvest,3,65,24,15,10,111,112,274
Potato,Loamy,Harvest,1,65,24,12,8,58,136,190
Potato,Loamy,Harvest,1,65,24,15,10,61,123,207
Potato,Loamy,Harvest,3,65,27,18,8,89,97,157
Potato,Loamy,Harvest,2,65,23,17,10,91,156,264
Potato,Loamy,Harvest,5,65,22,14,8,71,102,169
Potato,Loamy,Harvest,2,65,23,15,10,67,98,148
Potato,Loamy,Harvest,5,65,20,17,9,62,129,184
Potato,Loamy,Harvest,3,65,22,15,9,88,111,175
Potato,Loamy,Harvest,5,65,22,14,9,111,96,143
Potato,Loamy,Harvest,3,65,22,15,10,81,100,297
Potato,Loamy,Harvest,1,65,26,17,10,111,167,221
Potato,Loamy,Harvest,1,65,24,19,8,78,145,223
Potato,Loamy,Harvest,1,65,21,12,9,117,127,278
Potato,Loamy,Harvest,4,65,18,18,9,104,126,304
Potato,Loamy,Harvest,1,65,18,12,9,57,129,288
Potato,Loamy,Harvest,3,65,24,16,8,54,119,303
Potato,Loamy,Harvest,4,65,21,15,10,112,109,164
Potato,Loamy,Harvest,3,65,26,12,9,113,158,170
Potato,Loamy,Harvest,2,65,23,12,8,81,161,242
Potato,Loamy,Harvest,3,65,21,17,8,109,146,220
Potato,Loamy,Harvest,5,65,18,15,8,107,165,126
Potato,Loamy,Harvest,1,65,21,15,8,62,107,221
Potato,Loamy,Harvest,4,65,27,14,8,54,144,139
Potato,Loamy,Harvest,4,65,26,15,8,58,168,229
Potato,Loamy,Harvest,5,65,18,15,9,39,160,187
Potato,Loamy,Harvest,2,65,26,14,10,63,117,106
Potato,Loamy,Harvest,5,65,24,13,9,65,98,235
Potato,Loamy,Harvest,1,65,26,15,10,72,135,244
Potato,Loamy,Harvest,3,65,21,18,10,90,152,208
Potato,Loamy,Harvest,1,65,26,17,8,60,96,173
Potato,Loamy,Harvest,5,65,21,15,8,53,154,239
Potato,Loamy,Harvest,5,65,19,16,8,59,127,278
Potato,Loamy,Harvest,4,65,24,13,9,68,170,155
Potato,Loamy,Harvest,4,65,22,12,8,56,129,315
Potato,Loamy,Harvest,3,65,21,12,10,110,126,164
Potato,Loamy,Harvest,3,65,25,15,8,118,115,270
Potato,Loamy,Harvest,5,65,27,17,8,100,132,225
Potato,Loamy,Harvest,2,65,25,16,9,93,124,236
Potato,Loamy,Harvest,3,65,27,15,9,64,163,240
Potato,Loamy,Harvest,3,65,21,17,8,70,160,227
Potato,Loamy,Harvest,5,65,18,12,10,85,118,250
Potato,Loamy,Harvest,4,65,23,16,10,96,143,274
Potato,Loamy,Harvest,1,65,25,17,10,94,100,203
Potato,Loamy,Harvest,4,65,19,17,8,65,102,288
Potato,Loamy,Harvest,5,65,24,17,9,59,132,293
Potato,Loamy,Harvest,1,65,24,17,9,58,137,237
Potato,Loamy,Harvest,3,65,24,12,8,122,142,101
Potato,Loamy,Harvest,2,65,19,16,8,92,127,122
Potato,Loamy,Harvest,2,65,22,17,10,101,115,249
Potato,Loamy,Harvest,2,65,25,15,10,61,153,201
Potato,Loamy,Harvest,2,65,20,15,9,110,126,267
Potato,Loamy,Harvest,1,65,21,17,10,102,144,174
Potato,Loamy,Harvest,3,65,20,18,9,94,143,228
Potato,Loamy,Harvest,5,65,27,15,8,118,104,282
Potato,Loamy,Harvest,3,65,18,15,10,104,111,188
Potato,Loamy,Harvest,5,65,22,13,8,71,150,198
Potato,Loamy,Harvest,5,65,27,12,10,103,157,235
Potato,Loamy,Harvest,3,65,22,16,10,107,140,104
Potato,Loamy,Harvest,1,65,19,12,9,120,110,220
Potato,Loamy,Harvest,1,65,26,17,10,68,118,205
Potato,Loamy,Harvest,5,65,22,15,10,114,166,222
Potato,Loamy,Harvest,1,65,26,13,8,79,112,286
Potato,Loamy,Harvest,4,65,27,15,10,86,155,251
Potato,Loamy,Harvest,5,65,26,18,9,117,131,143
Potato,Loamy,Harvest,5,65,23,17,8,116,100,115
Potato,Loamy,Harvest,2,65,21,12,10,107,112,211
Potato,Loamy,Harvest,2,65,26,15,8,92,123,159
Potato,Loamy,Harvest,1,65,22,15,10,114,149,205
Potato,Loamy,Harvest,3,65,19,13,9,73,141,246
Potato,Loamy,Harvest,5,65,19,13,10,94,139,298
Potato,Loamy,Harvest,4,65,22,16,10,105,158,157
Potato,Loamy,Harvest,2,65,22,14,8,84,99,154
Potato,Loamy,Harvest,3,65,20,13,9,116,146,261
Potato,Loamy,Harvest,5,65,22,13,8,119,101,176
Potato,Loamy,Harvest,5,65,22,10,8,115,124,245
Potato,Loamy,Harvest,3,65,25,13,9,58,116,179
Potato,Loamy,Harvest,3,65,23,12,8,60,122,251
Potato,Loamy,Harvest,2,65,23,17,8,82,155,141
Potato,Loamy,Harvest,5,65,21,16,10,79,155,213
Potato,Loamy,Harvest,1,65,24,15,10,67,164,249
Potato,Loamy,Harvest,3,65,23,13,8,114,168,212
Potato,Loamy,Harvest,4,65,27,15,8,85,124,280
Potato,Loamy,Harvest,4,65,19,15,9,79,122,285
Potato,Loamy,Harvest,5,65,25,16,9,103,140,286
Potato,Loamy,Harvest,3,65,18,18,10,77,150,284
Potato,Loamy,Harvest,5,65,25,18,8,58,105,212
Potato,Loamy,Harvest,5,65,23,13,10,68,164,292
Potato,Loamy,Harvest,2,65,20,13,10,64,122,248
Potato,Loamy,Harvest,5,65,26,14,8,66,95,164
Potato,Loamy,Harvest,3,65,22,17,9,65,132,216
Potato,Loamy,Harvest,3,65,23,16,8,61,158,305
Potato,Loamy,Harvest,3,65,22,18,10,79,153,206
Potato,Loamy,Harvest,3,65,27,12,8,93,102,196
Potato,Loamy,Harvest,2,65,23,16,9,121,117,121
Potato,Loamy,Harvest,5,65,22,16,9,62,147,210
Potato,Loamy,Harvest,5,65,24,12,9,110,104,303
Potato,Loamy,Harvest,1,65,18,16,8,64,117,263
Potato,Loamy,Harvest,4,65,18,17,9,55,111,193
Potato,Loamy,Harvest,3,65,27,13,10,117,159,189
Potato,Loamy,Harvest,5,65,18,12,10,113,140,184
Potato,Loamy,Harvest,4,65,20,16,9,89,154,182
Potato,Loamy,Harvest,1,65,25,13,10,106,160,239
Potato,Loamy,Harvest,2,65,22,13,10,107,99,135
Potato,Loamy,Harvest,4,65,24,15,10,124,161,260
Potato,Loamy,Harvest,2,65,26,18,9,82,136,264
Potato,Loamy,Harvest,2,65,27,12,10,80,99,282
Potato,Loamy,Harvest,2,65,24,15,8,64,131,273
Potato,Loamy,Harvest,1,65,24,17,10,53,117,289
Potato,Loamy,Harvest,2,65,26,13,9,107,157,251
Potato,Loamy,Harvest,2,65,25,13,9,111,166,268
Potato,Loamy,Harvest,3,65,19,16,8,68,120,274
Potato,Loamy,Harvest,5,65,24,15,9,98,161,122
Potato,Loamy,Harvest,5,65,22,18,8,101,166,181
Potato,Loamy,Harvest,2,65,27,16,8,59,95,142
Potato,Loamy,Harvest,5,65,18,18,10,90,138,124
Potato,Loamy,Harvest,2,65,19,17,10,62,164,220
Potato,Loamy,Harvest,3,65,19,16,8,108,147,241
Potato,Loamy,Harvest,3,65,19,13,8,93,128,222
Potato,Loamy,Harvest,4,65,22,13,8,100,126,144
Potato,Loamy,Harvest,1,65,23,13,9,125,109,280
Potato,Loamy,Harvest,4,65,27,14,10,65,152,288
Potato,Loamy,Harvest,2,65,21,18,8,102,146,218
Potato,Loamy,Harvest,2,65,27,15,9,91,165,215
Potato,Loamy,Harvest,2,65,21,17,8,68,104,166
Potato,Loamy,Harvest,2,65,21,17,9,113,137,164
Potato,Loamy,Harvest,2,65,24,12,8,117,154,259
Potato,Loamy,Harvest,2,65,26,17,10,92,104,289
Potato,Loamy,Harvest,1,65,26,17,9,110,143,296
Potato,Loamy,Harvest,5,65,23,17,9,103,167,161
Potato,Loamy,Harvest,4,65,26,12,10,102,108,172
Potato,Loamy,Harvest,5,65,20,12,8,64,110,208
Potato,Loamy,Harvest,5,65,23,18,10,126,124,194
Potato,Loamy,Harvest,3,65,27,15,8,108,95,209
Potato,Loamy,Harvest,1,65,26,12,9,119,170,156
Potato,Loamy,Harvest,2,65,25,12,9,77,137,214
Potato,Loamy,Harvest,3,65,26,12,10,115,115,290
Potato,Loamy,Harvest,5,65,21,12,9,121,170,288
Potato,Loamy,Harvest,2,65,20,18,8,117,156,256
Potato,Loamy,Harvest,1,65,25,13,9,60,157,300
Potato,Loamy,Harvest,4,65,21,19,10,107,119,241
Potato,Loamy,Harvest,5,65,27,17,9,106,132,270
Potato,Loamy,Harvest,2,65,24,16,10,110,110,209
Potato,Loamy,Harvest,5,65,25,16,10,119,102,238
Potato,Loamy,Harvest,2,65,19,12,9,112,167,174
Potato,Loamy,Harvest,1,65,22,12,10,98,155,159
Potato,Loamy,Harvest,3,65,25,17,8,124,160,265
Potato,Loamy,Harvest,5,65,27,16,10,89,137,284
Potato,Loamy,Harvest,3,65,23,12,9,70,108,165
Potato,Loamy,Harvest,4,65,22,13,8,116,140,145
Potato,Loamy,Harvest,3,65,27,18,8,61,105,144
Potato,Loamy,Harvest,1,65,24,19,10,57,116,183
Potato,Loamy,Harvest,4,65,22,14,8,121,139,126
Potato,Loamy,Harvest,3,65,18,18,9,80,125,277
Potato,Loamy,Harvest,5,65,27,14,9,86,148,152
Potato,Loamy,Harvest,5,65,25,12,8,80,115,116
Potato,Loamy,Harvest,4,65,21,16,8,55,95,203
Potato,Loamy,Harvest,3,65,20,15,10,50,138,223
Potato,Loamy,Harvest,3,65,23,12,10,111,154,129
Potato,Loamy,Harvest,1,65,20,15,8,71,149,308
Potato,Loamy,Harvest,5,65,18,14,10,91,126,234
Potato,Loamy,Harvest,2,65,23,15,8,50,101,243
Potato,Loamy,Harvest,3,65,21,12,9,51,102,252
Potato,Loamy,Harvest,5,65,18,18,8,69,112,141
Potato,Loamy,Harvest,5,65,22,12,10,57,136,274
Potato,Loamy,Harvest,2,65,23,15,8,59,160,169
Potato,Loamy,Harvest,5,65,27,18,10,72,95,254
Potato,Loamy,Harvest,2,65,19,15,9,69,158,287
Potato,Loamy,Harvest,5,65,22,16,9,111,149,149
Potato,Loamy,Harvest,2,65,23,17,8,81,127,237
Potato,Loamy,Harvest,1,65,27,18,8,62,110,150
Potato,Loamy,Harvest,1,65,23,14,10,116,118,283
Potato,Loamy,Harvest,4,65,22,16,9,57,149,274
Potato,Loamy,Harvest,1,65,22,13,10,56,108,258
Potato,Loamy,Harvest,3,65,19,15,8,102,140,220
Potato,Loamy,Harvest,5,65,21,15,8,59,112,154
Potato,Loamy,Harvest,5,65,26,16,10,92,116,275
Potato,Loamy,Harvest,4,65,20,14,9,111,110,266
Potato,Loamy,Harvest,2,65,19,13,9,92,139,278
